t_s,phase,channel,unit,value
415.214,graph_post,vcc_pslp,mV,880
415.218,graph_post,vcc_soc,mV,803
415.222,graph_post,vp_vn,mV,129
415.225,graph_post,die_temp,mC,36718
415.228,graph_post,versal_thermal,mC,37140
415.737,graph_post,vccaux,mV,1501
415.740,graph_post,vccaux_pmc,mV,1502
415.743,graph_post,vcc_pmc,mV,876
415.746,graph_post,vcc_psfp,mV,881
415.750,graph_post,vcc_pslp,mV,880
415.753,graph_post,vcc_soc,mV,805
415.756,graph_post,vp_vn,mV,129
415.760,graph_post,die_temp,mC,37257
415.762,graph_post,versal_thermal,mC,37031
416.271,graph_post,vccaux,mV,1503
416.274,graph_post,vccaux_pmc,mV,1502
416.278,graph_post,vcc_pmc,mV,875
416.281,graph_post,vcc_psfp,mV,875
416.284,graph_post,vcc_pslp,mV,880
416.288,graph_post,vcc_soc,mV,802
416.291,graph_post,vp_vn,mV,128
416.294,graph_post,die_temp,mC,37109
416.297,graph_post,versal_thermal,mC,37171
416.806,graph_post,vccaux,mV,1502
416.809,graph_post,vccaux_pmc,mV,1501
416.812,graph_post,vcc_pmc,mV,876
416.816,graph_post,vcc_psfp,mV,879
416.819,graph_post,vcc_pslp,mV,879
416.822,graph_post,vcc_soc,mV,805
416.825,graph_post,vp_vn,mV,129
416.829,graph_post,die_temp,mC,36843
416.832,graph_post,versal_thermal,mC,36812
417.341,graph_post,vccaux,mV,1502
417.344,graph_post,vccaux_pmc,mV,1501
417.348,graph_post,vcc_pmc,mV,876
417.350,graph_post,vcc_psfp,mV,875
417.354,graph_post,vcc_pslp,mV,879
417.357,graph_post,vcc_soc,mV,806
417.361,graph_post,vp_vn,mV,129
417.363,graph_post,die_temp,mC,37046
417.367,graph_post,versal_thermal,mC,37078
417.875,graph_post,vccaux,mV,1502
417.878,graph_post,vccaux_pmc,mV,1501
417.882,graph_post,vcc_pmc,mV,877
417.885,graph_post,vcc_psfp,mV,879
417.888,graph_post,vcc_pslp,mV,879
417.892,graph_post,vcc_soc,mV,805
417.894,graph_post,vp_vn,mV,129
417.898,graph_post,die_temp,mC,37375
417.901,graph_post,versal_thermal,mC,37156
418.410,graph_post,vccaux,mV,1501
418.413,graph_post,vccaux_pmc,mV,1500
418.416,graph_post,vcc_pmc,mV,877
418.420,graph_post,vcc_psfp,mV,881
418.423,graph_post,vcc_pslp,mV,880
418.426,graph_post,vcc_soc,mV,804
418.429,graph_post,vp_vn,mV,130
418.433,graph_post,die_temp,mC,37062
418.436,graph_post,versal_thermal,mC,37320
418.944,graph_post,vccaux,mV,1502
418.947,graph_post,vccaux_pmc,mV,1502
418.950,graph_post,vcc_pmc,mV,876
418.953,graph_post,vcc_psfp,mV,876
418.957,graph_post,vcc_pslp,mV,880
418.960,graph_post,vcc_soc,mV,804
418.963,graph_post,vp_vn,mV,129
418.966,graph_post,die_temp,mC,37117
418.970,graph_post,versal_thermal,mC,37320
419.478,graph_post,vccaux,mV,1502
419.481,graph_post,vccaux_pmc,mV,1501
419.484,graph_post,vcc_pmc,mV,876
419.488,graph_post,vcc_psfp,mV,878
419.491,graph_post,vcc_pslp,mV,879
419.494,graph_post,vcc_soc,mV,804
419.497,graph_post,vp_vn,mV,128
419.500,graph_post,die_temp,mC,37085
419.504,graph_post,versal_thermal,mC,37117
420.012,graph_post,vccaux,mV,1501
420.015,graph_post,vccaux_pmc,mV,1502
420.018,graph_post,vcc_pmc,mV,876
420.022,graph_post,vcc_psfp,mV,881
420.025,graph_post,vcc_pslp,mV,880
420.028,graph_post,vcc_soc,mV,803
420.031,graph_post,vp_vn,mV,128
420.034,graph_post,die_temp,mC,36976
420.038,graph_post,versal_thermal,mC,37382
420.546,graph_post,vccaux,mV,1502
420.549,graph_post,vccaux_pmc,mV,1502
420.552,graph_post,vcc_pmc,mV,876
420.555,graph_post,vcc_psfp,mV,876
420.559,graph_post,vcc_pslp,mV,880
420.562,graph_post,vcc_soc,mV,804
420.565,graph_post,vp_vn,mV,129
420.568,graph_post,die_temp,mC,37320
420.571,graph_post,versal_thermal,mC,37289
421.080,graph_post,vccaux,mV,1501
421.083,graph_post,vccaux_pmc,mV,1500
421.086,graph_post,vcc_pmc,mV,876
421.089,graph_post,vcc_psfp,mV,883
421.093,graph_post,vcc_pslp,mV,880
421.096,graph_post,vcc_soc,mV,805
421.099,graph_post,vp_vn,mV,129
421.103,graph_post,die_temp,mC,37281
421.107,graph_post,versal_thermal,mC,37421
421.614,graph_post,vccaux,mV,1501
421.617,graph_post,vccaux_pmc,mV,1501
421.624,graph_post,vcc_pmc,mV,875
421.626,graph_post,vcc_psfp,mV,877
421.629,graph_post,vcc_pslp,mV,880
421.633,graph_post,vcc_soc,mV,803
421.636,graph_post,vp_vn,mV,128
421.640,graph_post,die_temp,mC,37671
421.644,graph_post,versal_thermal,mC,37718
422.152,graph_post,vccaux,mV,1503
422.155,graph_post,vccaux_pmc,mV,1501
422.158,graph_post,vcc_pmc,mV,875
422.161,graph_post,vcc_psfp,mV,878
422.164,graph_post,vcc_pslp,mV,880
422.167,graph_post,vcc_soc,mV,804
422.170,graph_post,vp_vn,mV,129
422.173,graph_post,die_temp,mC,37390
422.177,graph_post,versal_thermal,mC,36890
422.692,graph_post,vccaux,mV,1501
422.695,graph_post,vccaux_pmc,mV,1503
422.699,graph_post,vcc_pmc,mV,875
422.703,graph_post,vcc_psfp,mV,880
422.706,graph_post,vcc_pslp,mV,879
422.709,graph_post,vcc_soc,mV,804
422.712,graph_post,vp_vn,mV,129
422.715,graph_post,die_temp,mC,37593
422.718,graph_post,versal_thermal,mC,37242
423.227,graph_post,vccaux,mV,1501
423.230,graph_post,vccaux_pmc,mV,1502
423.233,graph_post,vcc_pmc,mV,876
423.236,graph_post,vcc_psfp,mV,878
423.241,graph_post,vcc_pslp,mV,879
423.243,graph_post,vcc_soc,mV,802
423.247,graph_post,vp_vn,mV,129
423.251,graph_post,die_temp,mC,37437
423.254,graph_post,versal_thermal,mC,37195
423.763,graph_post,vccaux,mV,1501
423.766,graph_post,vccaux_pmc,mV,1501
423.770,graph_post,vcc_pmc,mV,876
423.773,graph_post,vcc_psfp,mV,877
423.776,graph_post,vcc_pslp,mV,880
423.779,graph_post,vcc_soc,mV,805
423.783,graph_post,vp_vn,mV,129
423.786,graph_post,die_temp,mC,37460
423.789,graph_post,versal_thermal,mC,37242
424.297,graph_post,vccaux,mV,1501
424.300,graph_post,vccaux_pmc,mV,1501
424.303,graph_post,vcc_pmc,mV,875
424.306,graph_post,vcc_psfp,mV,879
424.310,graph_post,vcc_pslp,mV,879
424.313,graph_post,vcc_soc,mV,807
424.316,graph_post,vp_vn,mV,129
424.319,graph_post,die_temp,mC,37093
424.324,graph_post,versal_thermal,mC,37328
424.831,graph_post,vccaux,mV,1501
424.834,graph_post,vccaux_pmc,mV,1500
424.838,graph_post,vcc_pmc,mV,875
424.841,graph_post,vcc_psfp,mV,878
424.844,graph_post,vcc_pslp,mV,878
424.848,graph_post,vcc_soc,mV,805
424.851,graph_post,vp_vn,mV,129
424.854,graph_post,die_temp,mC,37109
424.857,graph_post,versal_thermal,mC,37000
425.366,graph_post,vccaux,mV,1502
425.370,graph_post,vccaux_pmc,mV,1499
425.372,graph_post,vcc_pmc,mV,875
425.376,graph_post,vcc_psfp,mV,875
425.379,graph_post,vcc_pslp,mV,879
425.386,graph_post,vcc_soc,mV,803
425.387,graph_post,vp_vn,mV,129
425.390,graph_post,die_temp,mC,37445
425.394,graph_post,versal_thermal,mC,37546
425.902,graph_post,vccaux,mV,1502
425.906,graph_post,vccaux_pmc,mV,1502
425.910,graph_post,vcc_pmc,mV,875
425.913,graph_post,vcc_psfp,mV,880
425.916,graph_post,vcc_pslp,mV,880
425.920,graph_post,vcc_soc,mV,804
425.922,graph_post,vp_vn,mV,129
425.926,graph_post,die_temp,mC,37476
425.930,graph_post,versal_thermal,mC,37445
426.438,graph_post,vccaux,mV,1502
426.441,graph_post,vccaux_pmc,mV,1502
426.445,graph_post,vcc_pmc,mV,876
426.447,graph_post,vcc_psfp,mV,874
426.451,graph_post,vcc_pslp,mV,880
426.454,graph_post,vcc_soc,mV,804
426.458,graph_post,vp_vn,mV,129
426.460,graph_post,die_temp,mC,37375
426.464,graph_post,versal_thermal,mC,37289
426.972,graph_post,vccaux,mV,1501
426.976,graph_post,vccaux_pmc,mV,1501
426.979,graph_post,vcc_pmc,mV,876
426.982,graph_post,vcc_psfp,mV,880
426.985,graph_post,vcc_pslp,mV,878
426.989,graph_post,vcc_soc,mV,803
426.992,graph_post,vp_vn,mV,128
426.995,graph_post,die_temp,mC,37367
426.998,graph_post,versal_thermal,mC,37500
427.507,graph_post,vccaux,mV,1501
427.510,graph_post,vccaux_pmc,mV,1501
427.513,graph_post,vcc_pmc,mV,875
427.516,graph_post,vcc_psfp,mV,881
427.520,graph_post,vcc_pslp,mV,879
427.523,graph_post,vcc_soc,mV,801
427.526,graph_post,vp_vn,mV,129
427.530,graph_post,die_temp,mC,37101
427.533,graph_post,versal_thermal,mC,37218
428.041,graph_post,vccaux,mV,1501
428.045,graph_post,vccaux_pmc,mV,1501
428.048,graph_post,vcc_pmc,mV,875
428.051,graph_post,vcc_psfp,mV,879
428.055,graph_post,vcc_pslp,mV,878
428.058,graph_post,vcc_soc,mV,804
428.061,graph_post,vp_vn,mV,128
428.064,graph_post,die_temp,mC,37132
428.069,graph_post,versal_thermal,mC,37289
428.576,graph_post,vccaux,mV,1502
428.579,graph_post,vccaux_pmc,mV,1501
428.583,graph_post,vcc_pmc,mV,876
428.586,graph_post,vcc_psfp,mV,879
428.589,graph_post,vcc_pslp,mV,879
428.592,graph_post,vcc_soc,mV,803
428.596,graph_post,vp_vn,mV,129
428.599,graph_post,die_temp,mC,37414
428.602,graph_post,versal_thermal,mC,37578
429.111,graph_post,vccaux,mV,1502
429.114,graph_post,vccaux_pmc,mV,1500
429.117,graph_post,vcc_pmc,mV,877
429.121,graph_post,vcc_psfp,mV,877
429.124,graph_post,vcc_pslp,mV,880
429.127,graph_post,vcc_soc,mV,805
429.130,graph_post,vp_vn,mV,128
429.134,graph_post,die_temp,mC,37664
429.137,graph_post,versal_thermal,mC,37148
429.646,graph_post,vccaux,mV,1501
429.649,graph_post,vccaux_pmc,mV,1500
429.652,graph_post,vcc_pmc,mV,875
429.655,graph_post,vcc_psfp,mV,882
429.658,graph_post,vcc_pslp,mV,880
429.661,graph_post,vcc_soc,mV,803
429.665,graph_post,vp_vn,mV,129
429.668,graph_post,die_temp,mC,37359
429.671,graph_post,versal_thermal,mC,37296
430.180,graph_post,vccaux,mV,1502
430.183,graph_post,vccaux_pmc,mV,1502
430.186,graph_post,vcc_pmc,mV,877
430.189,graph_post,vcc_psfp,mV,882
430.192,graph_post,vcc_pslp,mV,879
430.195,graph_post,vcc_soc,mV,805
430.199,graph_post,vp_vn,mV,128
430.202,graph_post,die_temp,mC,37289
430.205,graph_post,versal_thermal,mC,37140
430.714,graph_post,vccaux,mV,1502
430.717,graph_post,vccaux_pmc,mV,1500
430.720,graph_post,vcc_pmc,mV,876
430.724,graph_post,vcc_psfp,mV,880
430.726,graph_post,vcc_pslp,mV,880
430.730,graph_post,vcc_soc,mV,804
430.733,graph_post,vp_vn,mV,128
430.736,graph_post,die_temp,mC,37515
430.739,graph_post,versal_thermal,mC,37375
431.248,graph_post,vccaux,mV,1502
431.251,graph_post,vccaux_pmc,mV,1500
431.254,graph_post,vcc_pmc,mV,876
431.257,graph_post,vcc_psfp,mV,879
431.261,graph_post,vcc_pslp,mV,880
431.264,graph_post,vcc_soc,mV,805
431.267,graph_post,vp_vn,mV,129
431.270,graph_post,die_temp,mC,37226
431.273,graph_post,versal_thermal,mC,37382
431.782,graph_post,vccaux,mV,1502
431.785,graph_post,vccaux_pmc,mV,1502
431.788,graph_post,vcc_pmc,mV,876
431.792,graph_post,vcc_psfp,mV,878
431.794,graph_post,vcc_pslp,mV,879
431.798,graph_post,vcc_soc,mV,803
431.802,graph_post,vp_vn,mV,129
431.804,graph_post,die_temp,mC,37484
431.808,graph_post,versal_thermal,mC,38062
432.317,graph_post,vccaux,mV,1501
432.319,graph_post,vccaux_pmc,mV,1500
432.323,graph_post,vcc_pmc,mV,876
432.327,graph_post,vcc_psfp,mV,880
432.329,graph_post,vcc_pslp,mV,879
432.333,graph_post,vcc_soc,mV,804
432.336,graph_post,vp_vn,mV,129
432.339,graph_post,die_temp,mC,37187
432.343,graph_post,versal_thermal,mC,37468
432.851,graph_post,vccaux,mV,1502
432.855,graph_post,vccaux_pmc,mV,1502
432.859,graph_post,vcc_pmc,mV,877
432.862,graph_post,vcc_psfp,mV,877
432.865,graph_post,vcc_pslp,mV,879
432.868,graph_post,vcc_soc,mV,804
432.871,graph_post,vp_vn,mV,128
432.874,graph_post,die_temp,mC,37062
432.878,graph_post,versal_thermal,mC,37593
433.386,graph_post,vccaux,mV,1502
433.389,graph_post,vccaux_pmc,mV,1502
433.393,graph_post,vcc_pmc,mV,876
433.396,graph_post,vcc_psfp,mV,880
433.399,graph_post,vcc_pslp,mV,880
433.402,graph_post,vcc_soc,mV,802
433.406,graph_post,vp_vn,mV,129
433.409,graph_post,die_temp,mC,37523
433.413,graph_post,versal_thermal,mC,37367
433.921,graph_post,vccaux,mV,1500
433.925,graph_post,vccaux_pmc,mV,1500
433.929,graph_post,vcc_pmc,mV,877
433.932,graph_post,vcc_psfp,mV,880
433.935,graph_post,vcc_pslp,mV,880
433.938,graph_post,vcc_soc,mV,805
433.941,graph_post,vp_vn,mV,129
433.944,graph_post,die_temp,mC,37375
433.947,graph_post,versal_thermal,mC,37812
434.456,graph_post,vccaux,mV,1502
434.459,graph_post,vccaux_pmc,mV,1501
434.462,graph_post,vcc_pmc,mV,876
434.466,graph_post,vcc_psfp,mV,880
434.469,graph_post,vcc_pslp,mV,881
434.472,graph_post,vcc_soc,mV,804
434.476,graph_post,vp_vn,mV,129
434.479,graph_post,die_temp,mC,37351
434.482,graph_post,versal_thermal,mC,37570
434.991,graph_post,vccaux,mV,1501
434.994,graph_post,vccaux_pmc,mV,1503
434.997,graph_post,vcc_pmc,mV,876
435.001,graph_post,vcc_psfp,mV,879
435.004,graph_post,vcc_pslp,mV,879
435.007,graph_post,vcc_soc,mV,804
435.011,graph_post,vp_vn,mV,129
435.013,graph_post,die_temp,mC,37531
435.017,graph_post,versal_thermal,mC,37304
435.526,graph_post,vccaux,mV,1503
435.528,graph_post,vccaux_pmc,mV,1502
435.532,graph_post,vcc_pmc,mV,876
435.536,graph_post,vcc_psfp,mV,881
435.538,graph_post,vcc_pslp,mV,880
435.542,graph_post,vcc_soc,mV,804
435.546,graph_post,vp_vn,mV,129
435.549,graph_post,die_temp,mC,37601
435.553,graph_post,versal_thermal,mC,37296
436.063,graph_post,vccaux,mV,1502
436.066,graph_post,vccaux_pmc,mV,1500
436.069,graph_post,vcc_pmc,mV,876
436.072,graph_post,vcc_psfp,mV,880
436.076,graph_post,vcc_pslp,mV,880
436.079,graph_post,vcc_soc,mV,803
436.082,graph_post,vp_vn,mV,129
436.085,graph_post,die_temp,mC,37617
436.089,graph_post,versal_thermal,mC,37507
436.598,graph_post,vccaux,mV,1502
436.601,graph_post,vccaux_pmc,mV,1501
436.605,graph_post,vcc_pmc,mV,875
436.608,graph_post,vcc_psfp,mV,878
436.612,graph_post,vcc_pslp,mV,879
436.615,graph_post,vcc_soc,mV,803
436.618,graph_post,vp_vn,mV,128
436.621,graph_post,die_temp,mC,37421
436.624,graph_post,versal_thermal,mC,37257
437.133,graph_post,vccaux,mV,1502
437.136,graph_post,vccaux_pmc,mV,1501
437.139,graph_post,vcc_pmc,mV,877
437.142,graph_post,vcc_psfp,mV,880
437.146,graph_post,vcc_pslp,mV,879
437.149,graph_post,vcc_soc,mV,803
437.152,graph_post,vp_vn,mV,129
437.155,graph_post,die_temp,mC,37515
437.158,graph_post,versal_thermal,mC,37382
437.667,graph_post,vccaux,mV,1502
437.670,graph_post,vccaux_pmc,mV,1502
437.673,graph_post,vcc_pmc,mV,876
437.677,graph_post,vcc_psfp,mV,877
437.680,graph_post,vcc_pslp,mV,879
437.683,graph_post,vcc_soc,mV,804
437.686,graph_post,vp_vn,mV,129
437.690,graph_post,die_temp,mC,37140
437.694,graph_post,versal_thermal,mC,37617
438.201,graph_post,vccaux,mV,1501
438.205,graph_post,vccaux_pmc,mV,1501
438.211,graph_post,vcc_pmc,mV,876
438.212,graph_post,vcc_psfp,mV,882
438.215,graph_post,vcc_pslp,mV,880
438.219,graph_post,vcc_soc,mV,804
438.222,graph_post,vp_vn,mV,129
438.226,graph_post,die_temp,mC,37234
438.231,graph_post,versal_thermal,mC,37906
438.738,graph_post,vccaux,mV,1501
438.741,graph_post,vccaux_pmc,mV,1501
438.744,graph_post,vcc_pmc,mV,876
438.747,graph_post,vcc_psfp,mV,880
438.750,graph_post,vcc_pslp,mV,879
438.754,graph_post,vcc_soc,mV,804
438.757,graph_post,vp_vn,mV,128
438.760,graph_post,die_temp,mC,37109
438.763,graph_post,versal_thermal,mC,37476
439.273,graph_post,vccaux,mV,1503
439.277,graph_post,vccaux_pmc,mV,1501
439.280,graph_post,vcc_pmc,mV,876
439.283,graph_post,vcc_psfp,mV,881
439.286,graph_post,vcc_pslp,mV,879
439.290,graph_post,vcc_soc,mV,803
439.293,graph_post,vp_vn,mV,129
439.296,graph_post,die_temp,mC,37492
439.299,graph_post,versal_thermal,mC,37429
439.808,graph_post,vccaux,mV,1501
439.811,graph_post,vccaux_pmc,mV,1500
439.814,graph_post,vcc_pmc,mV,876
439.818,graph_post,vcc_psfp,mV,879
439.821,graph_post,vcc_pslp,mV,879
439.824,graph_post,vcc_soc,mV,802
439.828,graph_post,vp_vn,mV,129
439.831,graph_post,die_temp,mC,37703
439.835,graph_post,versal_thermal,mC,37382
440.343,graph_post,vccaux,mV,1502
440.346,graph_post,vccaux_pmc,mV,1500
440.349,graph_post,vcc_pmc,mV,875
440.352,graph_post,vcc_psfp,mV,880
440.356,graph_post,vcc_pslp,mV,879
440.359,graph_post,vcc_soc,mV,806
440.362,graph_post,vp_vn,mV,129
440.365,graph_post,die_temp,mC,37187
440.368,graph_post,versal_thermal,mC,37414
440.877,graph_post,vccaux,mV,1503
440.880,graph_post,vccaux_pmc,mV,1500
440.883,graph_post,vcc_pmc,mV,876
440.886,graph_post,vcc_psfp,mV,880
440.889,graph_post,vcc_pslp,mV,879
440.893,graph_post,vcc_soc,mV,806
440.896,graph_post,vp_vn,mV,128
440.899,graph_post,die_temp,mC,37320
440.903,graph_post,versal_thermal,mC,37273
441.411,graph_post,vccaux,mV,1502
441.414,graph_post,vccaux_pmc,mV,1501
441.417,graph_post,vcc_pmc,mV,875
441.421,graph_post,vcc_psfp,mV,880
441.425,graph_post,vcc_pslp,mV,879
441.427,graph_post,vcc_soc,mV,804
441.431,graph_post,vp_vn,mV,129
441.434,graph_post,die_temp,mC,37242
441.438,graph_post,versal_thermal,mC,37445
441.946,graph_post,vccaux,mV,1502
441.949,graph_post,vccaux_pmc,mV,1500
441.952,graph_post,vcc_pmc,mV,875
441.955,graph_post,vcc_psfp,mV,880
441.958,graph_post,vcc_pslp,mV,880
441.962,graph_post,vcc_soc,mV,802
441.965,graph_post,vp_vn,mV,129
441.968,graph_post,die_temp,mC,37148
441.971,graph_post,versal_thermal,mC,37085
442.480,graph_post,vccaux,mV,1502
442.483,graph_post,vccaux_pmc,mV,1502
442.486,graph_post,vcc_pmc,mV,877
442.489,graph_post,vcc_psfp,mV,882
442.492,graph_post,vcc_pslp,mV,879
442.495,graph_post,vcc_soc,mV,804
442.498,graph_post,vp_vn,mV,129
442.501,graph_post,die_temp,mC,37281
442.505,graph_post,versal_thermal,mC,37085
443.013,graph_post,vccaux,mV,1501
443.016,graph_post,vccaux_pmc,mV,1501
443.020,graph_post,vcc_pmc,mV,878
443.026,graph_post,vcc_psfp,mV,880
443.027,graph_post,vcc_pslp,mV,880
443.031,graph_post,vcc_soc,mV,803
443.034,graph_post,vp_vn,mV,128
443.037,graph_post,die_temp,mC,37664
443.040,graph_post,versal_thermal,mC,37265
443.549,graph_post,vccaux,mV,1502
443.552,graph_post,vccaux_pmc,mV,1501
443.555,graph_post,vcc_pmc,mV,875
443.559,graph_post,vcc_psfp,mV,878
443.562,graph_post,vcc_pslp,mV,880
443.565,graph_post,vcc_soc,mV,805
443.569,graph_post,vp_vn,mV,129
443.571,graph_post,die_temp,mC,37500
443.575,graph_post,versal_thermal,mC,37273
444.084,graph_post,vccaux,mV,1501
444.089,graph_post,vccaux_pmc,mV,1500
444.090,graph_post,vcc_pmc,mV,878
444.094,graph_post,vcc_psfp,mV,881
444.097,graph_post,vcc_pslp,mV,880
444.100,graph_post,vcc_soc,mV,804
444.104,graph_post,vp_vn,mV,129
444.107,graph_post,die_temp,mC,37070
444.111,graph_post,versal_thermal,mC,37468
444.619,graph_post,vccaux,mV,1502
444.622,graph_post,vccaux_pmc,mV,1501
444.626,graph_post,vcc_pmc,mV,877
444.629,graph_post,vcc_psfp,mV,877
444.632,graph_post,vcc_pslp,mV,880
444.636,graph_post,vcc_soc,mV,803
444.639,graph_post,vp_vn,mV,129
444.642,graph_post,die_temp,mC,37375
444.645,graph_post,versal_thermal,mC,37023
445.154,graph_post,vccaux,mV,1502
445.157,graph_post,vccaux_pmc,mV,1501
445.160,graph_post,vcc_pmc,mV,876
445.164,graph_post,vcc_psfp,mV,879
445.167,graph_post,vcc_pslp,mV,880
445.170,graph_post,vcc_soc,mV,803
445.174,graph_post,vp_vn,mV,129
445.177,graph_post,die_temp,mC,37398
445.180,graph_post,versal_thermal,mC,37179
445.689,graph_post,vccaux,mV,1502
445.692,graph_post,vccaux_pmc,mV,1501
445.695,graph_post,vcc_pmc,mV,875
445.698,graph_post,vcc_psfp,mV,881
445.702,graph_post,vcc_pslp,mV,880
445.705,graph_post,vcc_soc,mV,804
445.708,graph_post,vp_vn,mV,129
445.711,graph_post,die_temp,mC,37164
445.717,graph_post,versal_thermal,mC,36960
446.224,graph_post,vccaux,mV,1502
446.228,graph_post,vccaux_pmc,mV,1502
446.232,graph_post,vcc_pmc,mV,876
446.235,graph_post,vcc_psfp,mV,880
446.239,graph_post,vcc_pslp,mV,880
446.242,graph_post,vcc_soc,mV,804
446.246,graph_post,vp_vn,mV,129
446.250,graph_post,die_temp,mC,37109
446.252,graph_post,versal_thermal,mC,37234
446.761,graph_post,vccaux,mV,1502
446.765,graph_post,vccaux_pmc,mV,1501
446.767,graph_post,vcc_pmc,mV,876
446.771,graph_post,vcc_psfp,mV,878
446.775,graph_post,vcc_pslp,mV,880
446.777,graph_post,vcc_soc,mV,803
446.781,graph_post,vp_vn,mV,129
446.784,graph_post,die_temp,mC,37187
446.787,graph_post,versal_thermal,mC,37031
447.296,graph_post,vccaux,mV,1502
447.299,graph_post,vccaux_pmc,mV,1500
447.302,graph_post,vcc_pmc,mV,876
447.306,graph_post,vcc_psfp,mV,878
447.309,graph_post,vcc_pslp,mV,879
447.313,graph_post,vcc_soc,mV,804
447.315,graph_post,vp_vn,mV,129
447.319,graph_post,die_temp,mC,37132
447.322,graph_post,versal_thermal,mC,37375
447.831,graph_post,vccaux,mV,1502
447.834,graph_post,vccaux_pmc,mV,1502
447.837,graph_post,vcc_pmc,mV,877
447.841,graph_post,vcc_psfp,mV,881
447.844,graph_post,vcc_pslp,mV,879
447.847,graph_post,vcc_soc,mV,805
447.851,graph_post,vp_vn,mV,129
447.853,graph_post,die_temp,mC,37078
447.857,graph_post,versal_thermal,mC,36945
448.366,graph_post,vccaux,mV,1501
448.368,graph_post,vccaux_pmc,mV,1500
448.372,graph_post,vcc_pmc,mV,875
448.376,graph_post,vcc_psfp,mV,881
448.378,graph_post,vcc_pslp,mV,878
448.382,graph_post,vcc_soc,mV,804
448.386,graph_post,vp_vn,mV,128
448.388,graph_post,die_temp,mC,37085
448.392,graph_post,versal_thermal,mC,37453
448.901,graph_post,vccaux,mV,1500
448.903,graph_post,vccaux_pmc,mV,1500
448.907,graph_post,vcc_pmc,mV,877
448.910,graph_post,vcc_psfp,mV,880
448.914,graph_post,vcc_pslp,mV,879
448.916,graph_post,vcc_soc,mV,804
448.920,graph_post,vp_vn,mV,129
448.923,graph_post,die_temp,mC,37085
448.927,graph_post,versal_thermal,mC,37242
449.435,graph_post,vccaux,mV,1501
449.438,graph_post,vccaux_pmc,mV,1501
449.442,graph_post,vcc_pmc,mV,876
449.445,graph_post,vcc_psfp,mV,877
449.448,graph_post,vcc_pslp,mV,879
449.452,graph_post,vcc_soc,mV,804
449.455,graph_post,vp_vn,mV,129
449.458,graph_post,die_temp,mC,37125
449.461,graph_post,versal_thermal,mC,37484
449.970,graph_post,vccaux,mV,1502
449.973,graph_post,vccaux_pmc,mV,1501
449.977,graph_post,vcc_pmc,mV,875
449.980,graph_post,vcc_psfp,mV,881
449.984,graph_post,vcc_pslp,mV,880
449.986,graph_post,vcc_soc,mV,804
449.990,graph_post,vp_vn,mV,129
449.993,graph_post,die_temp,mC,37398
449.997,graph_post,versal_thermal,mC,37632
450.505,graph_post,vccaux,mV,1501
450.508,graph_post,vccaux_pmc,mV,1501
450.512,graph_post,vcc_pmc,mV,875
450.515,graph_post,vcc_psfp,mV,880
450.518,graph_post,vcc_pslp,mV,879
450.521,graph_post,vcc_soc,mV,804
450.525,graph_post,vp_vn,mV,128
450.528,graph_post,die_temp,mC,36796
450.531,graph_post,versal_thermal,mC,37265
451.040,graph_post,vccaux,mV,1504
451.043,graph_post,vccaux_pmc,mV,1501
451.046,graph_post,vcc_pmc,mV,875
451.049,graph_post,vcc_psfp,mV,880
451.053,graph_post,vcc_pslp,mV,880
451.057,graph_post,vcc_soc,mV,804
451.059,graph_post,vp_vn,mV,129
451.063,graph_post,die_temp,mC,37562
451.066,graph_post,versal_thermal,mC,37171
451.575,graph_post,vccaux,mV,1503
451.578,graph_post,vccaux_pmc,mV,1502
451.581,graph_post,vcc_pmc,mV,876
451.584,graph_post,vcc_psfp,mV,878
451.588,graph_post,vcc_pslp,mV,879
451.591,graph_post,vcc_soc,mV,804
451.594,graph_post,vp_vn,mV,129
451.598,graph_post,die_temp,mC,37085
451.602,graph_post,versal_thermal,mC,37429
452.109,graph_post,vccaux,mV,1502
452.113,graph_post,vccaux_pmc,mV,1502
452.116,graph_post,vcc_pmc,mV,874
452.119,graph_post,vcc_psfp,mV,877
452.122,graph_post,vcc_pslp,mV,880
452.126,graph_post,vcc_soc,mV,804
452.130,graph_post,vp_vn,mV,128
452.132,graph_post,die_temp,mC,37343
452.136,graph_post,versal_thermal,mC,37242
452.644,graph_post,vccaux,mV,1502
452.648,graph_post,vccaux_pmc,mV,1502
452.651,graph_post,vcc_pmc,mV,876
452.654,graph_post,vcc_psfp,mV,876
452.657,graph_post,vcc_pslp,mV,879
452.661,graph_post,vcc_soc,mV,804
452.664,graph_post,vp_vn,mV,128
452.667,graph_post,die_temp,mC,37156
452.671,graph_post,versal_thermal,mC,37218
453.179,graph_post,vccaux,mV,1501
453.182,graph_post,vccaux_pmc,mV,1500
453.186,graph_post,vcc_pmc,mV,876
453.189,graph_post,vcc_psfp,mV,877
453.192,graph_post,vcc_pslp,mV,880
453.196,graph_post,vcc_soc,mV,803
453.200,graph_post,vp_vn,mV,129
453.203,graph_post,die_temp,mC,37523
453.206,graph_post,versal_thermal,mC,36875
453.720,graph_post,vccaux,mV,1502
453.721,graph_post,vccaux_pmc,mV,1500
453.724,graph_post,vcc_pmc,mV,878
453.728,graph_post,vcc_psfp,mV,879
453.731,graph_post,vcc_pslp,mV,879
453.735,graph_post,vcc_soc,mV,804
453.740,graph_post,vp_vn,mV,129
453.742,graph_post,die_temp,mC,37632
