t_s,phase,channel,unit,value
1127.413,tail,VCC_PSFP_I,A,0.1904
1127.413,tail,VCC_PSFP,W,0.1679
1127.413,tail,VCC_PSLP_CPM5_V,V,0.8788
1127.413,tail,VCC_PSLP_CPM5_I,A,1.9599
1127.413,tail,VCC_PSLP_CPM5,W,1.7213
1127.413,tail,VCC1V1_LP4_V,V,1.1025
1127.413,tail,VCC1V1_LP4_I,A,1.085
1127.413,tail,VCC1V1_LP4,W,1.1953
1127.413,tail,VCCAUX_V,V,1.5025
1127.413,tail,VCCAUX_I,A,0.7585
1127.463,tail,VCCAUX,W,1.1414
1127.463,tail,VCCAUX_PMC_V,V,1.5025
1127.463,tail,VCCAUX_PMC_I,A,0.088
1127.463,tail,VCCAUX_PMC,W,0.132
1127.965,tail,VCCINT_V,V,0.805
1127.965,tail,VCCINT_I,A,4.6732
1127.965,tail,VCCINT,W,3.7845
1127.965,tail,VCC_SOC_V,V,0.805
1127.965,tail,VCC_SOC_I,A,3.9248
1127.965,tail,VCC_SOC,W,3.1473
1127.965,tail,VCC_PMC_V,V,0.8775
1127.965,tail,VCC_PMC_I,A,0.152
1127.965,tail,VCC_PMC,W,0.1336
1128.015,tail,VCC_PSFP_V,V,0.8813
1128.015,tail,VCC_PSFP_I,A,0.1904
1128.015,tail,VCC_PSFP,W,0.1709
1128.015,tail,VCC_PSLP_CPM5_V,V,0.8788
1128.015,tail,VCC_PSLP_CPM5_I,A,1.9599
1128.015,tail,VCC_PSLP_CPM5,W,1.7213
1128.015,tail,VCC1V1_LP4_V,V,1.1025
1128.015,tail,VCC1V1_LP4_I,A,1.085
1128.015,tail,VCC1V1_LP4,W,1.1953
1128.015,tail,VCCAUX_V,V,1.5037
1128.015,tail,VCCAUX_I,A,0.7595
1128.015,tail,VCCAUX,W,1.1414
1128.065,tail,VCCAUX_PMC_V,V,1.5025
1128.065,tail,VCCAUX_PMC_I,A,0.088
1128.065,tail,VCCAUX_PMC,W,0.132
1128.566,tail,VCCINT_V,V,0.805
1128.566,tail,VCCINT_I,A,4.849
1128.566,tail,VCCINT,W,3.9065
1128.566,tail,VCC_SOC_V,V,0.8062
1128.566,tail,VCC_SOC_I,A,3.9248
1128.566,tail,VCC_SOC,W,3.1473
1128.617,tail,VCC_PMC_V,V,0.8788
1128.617,tail,VCC_PMC_I,A,0.152
1128.617,tail,VCC_PMC,W,0.1328
1128.617,tail,VCC_PSFP_V,V,0.88
1128.617,tail,VCC_PSFP_I,A,0.1904
1128.617,tail,VCC_PSFP,W,0.1679
1128.617,tail,VCC_PSLP_CPM5_V,V,0.8788
1128.617,tail,VCC_PSLP_CPM5_I,A,1.9605
1128.617,tail,VCC_PSLP_CPM5,W,1.7259
1128.617,tail,VCC1V1_LP4_V,V,1.1025
1128.617,tail,VCC1V1_LP4_I,A,1.09
1128.617,tail,VCC1V1_LP4,W,1.1953
1128.617,tail,VCCAUX_V,V,1.5037
1128.617,tail,VCCAUX_I,A,0.7599
1128.617,tail,VCCAUX,W,1.1445
1128.667,tail,VCCAUX_PMC_V,V,1.5025
1128.667,tail,VCCAUX_PMC_I,A,0.088
1128.667,tail,VCCAUX_PMC,W,0.132
1129.168,tail,VCCINT_V,V,0.805
1129.168,tail,VCCINT_I,A,4.473
1129.168,tail,VCCINT,W,3.6624
1129.168,tail,VCC_SOC_V,V,0.805
1129.168,tail,VCC_SOC_I,A,3.9301
1129.168,tail,VCC_SOC,W,3.1473
1129.168,tail,VCC_PMC_V,V,0.8775
1129.219,tail,VCC_PMC_I,A,0.152
1129.219,tail,VCC_PMC,W,0.1328
1129.219,tail,VCC_PSFP_V,V,0.88
1129.219,tail,VCC_PSFP_I,A,0.1904
1129.219,tail,VCC_PSFP,W,0.1679
1129.219,tail,VCC_PSLP_CPM5_V,V,0.8788
1129.219,tail,VCC_PSLP_CPM5_I,A,1.9596
1129.219,tail,VCC_PSLP_CPM5,W,1.7259
1129.219,tail,VCC1V1_LP4_V,V,1.1025
1129.219,tail,VCC1V1_LP4_I,A,1.085
1129.219,tail,VCC1V1_LP4,W,1.1953
1129.269,tail,VCCAUX_V,V,1.5025
1129.269,tail,VCCAUX_I,A,0.759
1129.269,tail,VCCAUX,W,1.1414
1129.269,tail,VCCAUX_PMC_V,V,1.5025
1129.269,tail,VCCAUX_PMC_I,A,0.088
1129.269,tail,VCCAUX_PMC,W,0.132
1129.771,tail,VCCINT_V,V,0.805
1129.771,tail,VCCINT_I,A,4.7513
1129.771,tail,VCCINT,W,3.9065
1129.771,tail,VCC_SOC_V,V,0.8062
1129.771,tail,VCC_SOC_I,A,3.9248
1129.771,tail,VCC_SOC,W,3.1473
1129.771,tail,VCC_PMC_V,V,0.8775
1129.821,tail,VCC_PMC_I,A,0.152
1129.821,tail,VCC_PMC,W,0.1328
1129.821,tail,VCC_PSFP_V,V,0.8813
1129.821,tail,VCC_PSFP_I,A,0.1904
1129.821,tail,VCC_PSFP,W,0.1709
1129.821,tail,VCC_PSLP_CPM5_V,V,0.8788
1129.821,tail,VCC_PSLP_CPM5_I,A,1.9599
1129.821,tail,VCC_PSLP_CPM5,W,1.7259
1129.821,tail,VCC1V1_LP4_V,V,1.1025
1129.821,tail,VCC1V1_LP4_I,A,1.09
1129.821,tail,VCC1V1_LP4,W,1.2032
1129.821,tail,VCCAUX_V,V,1.5025
1129.871,tail,VCCAUX_I,A,0.758
1129.871,tail,VCCAUX,W,1.1414
1129.871,tail,VCCAUX_PMC_V,V,1.5025
1129.871,tail,VCCAUX_PMC_I,A,0.088
1129.871,tail,VCCAUX_PMC,W,0.132
1130.373,tail,VCCINT_V,V,0.805
1130.373,tail,VCCINT_I,A,4.7757
1130.373,tail,VCCINT,W,3.9065
1130.373,tail,VCC_SOC_V,V,0.8062
1130.423,tail,VCC_SOC_I,A,3.9248
1130.423,tail,VCC_SOC,W,3.1664
1130.423,tail,VCC_PMC_V,V,0.8788
1130.423,tail,VCC_PMC_I,A,0.152
1130.423,tail,VCC_PMC,W,0.1328
1130.423,tail,VCC_PSFP_V,V,0.88
1130.423,tail,VCC_PSFP_I,A,0.1915
1130.423,tail,VCC_PSFP,W,0.1679
1130.423,tail,VCC_PSLP_CPM5_V,V,0.8775
1130.423,tail,VCC_PSLP_CPM5_I,A,1.9599
1130.423,tail,VCC_PSLP_CPM5,W,1.7213
1130.423,tail,VCC1V1_LP4_V,V,1.1025
1130.423,tail,VCC1V1_LP4_I,A,1.09
1130.423,tail,VCC1V1_LP4,W,1.2032
1130.423,tail,VCCAUX_V,V,1.5037
1130.423,tail,VCCAUX_I,A,0.757
1130.423,tail,VCCAUX,W,1.1414
1130.473,tail,VCCAUX_PMC_V,V,1.5025
1130.473,tail,VCCAUX_PMC_I,A,0.088
1130.473,tail,VCCAUX_PMC,W,0.132
1130.975,tail,VCCINT_V,V,0.805
1130.975,tail,VCCINT_I,A,4.8734
1130.975,tail,VCCINT,W,3.9065
1130.975,tail,VCC_SOC_V,V,0.8062
1130.975,tail,VCC_SOC_I,A,3.9248
1130.975,tail,VCC_SOC,W,3.1664
1131.025,tail,VCC_PMC_V,V,0.8775
1131.025,tail,VCC_PMC_I,A,0.152
1131.025,tail,VCC_PMC,W,0.1328
1131.025,tail,VCC_PSFP_V,V,0.8813
1131.025,tail,VCC_PSFP_I,A,0.19
1131.025,tail,VCC_PSFP,W,0.1679
1131.025,tail,VCC_PSLP_CPM5_V,V,0.8788
1131.025,tail,VCC_PSLP_CPM5_I,A,1.9599
1131.025,tail,VCC_PSLP_CPM5,W,1.7259
1131.025,tail,VCC1V1_LP4_V,V,1.1025
1131.025,tail,VCC1V1_LP4_I,A,1.09
1131.075,tail,VCC1V1_LP4,W,1.2032
1131.075,tail,VCCAUX_V,V,1.5037
1131.075,tail,VCCAUX_I,A,0.758
1131.075,tail,VCCAUX,W,1.1414
1131.075,tail,VCCAUX_PMC_V,V,1.5037
1131.075,tail,VCCAUX_PMC_I,A,0.088
1131.075,tail,VCCAUX_PMC,W,0.132
1131.576,tail,VCCINT_V,V,0.805
1131.576,tail,VCCINT_I,A,5.2494
1131.576,tail,VCCINT,W,4.2728
1131.576,tail,VCC_SOC_V,V,0.8062
1131.576,tail,VCC_SOC_I,A,3.9248
1131.576,tail,VCC_SOC,W,3.1473
1131.627,tail,VCC_PMC_V,V,0.8775
1131.627,tail,VCC_PMC_I,A,0.152
1131.627,tail,VCC_PMC,W,0.1336
1131.627,tail,VCC_PSFP_V,V,0.8813
1131.627,tail,VCC_PSFP_I,A,0.192
1131.627,tail,VCC_PSFP,W,0.1679
1131.627,tail,VCC_PSLP_CPM5_V,V,0.8775
1131.627,tail,VCC_PSLP_CPM5_I,A,1.9599
1131.627,tail,VCC_PSLP_CPM5,W,1.7213
1131.627,tail,VCC1V1_LP4_V,V,1.1025
1131.627,tail,VCC1V1_LP4_I,A,1.09
1131.627,tail,VCC1V1_LP4,W,1.2032
1131.677,tail,VCCAUX_V,V,1.5037
1131.677,tail,VCCAUX_I,A,0.7575
1131.677,tail,VCCAUX,W,1.1414
1131.677,tail,VCCAUX_PMC_V,V,1.5025
1131.677,tail,VCCAUX_PMC_I,A,0.0875
1131.677,tail,VCCAUX_PMC,W,0.132
1132.178,tail,VCCINT_V,V,0.805
1132.178,tail,VCCINT_I,A,4.849
1132.178,tail,VCCINT,W,3.9065
1132.229,tail,VCC_SOC_V,V,0.8062
1132.229,tail,VCC_SOC_I,A,3.9301
1132.229,tail,VCC_SOC,W,3.1664
1132.229,tail,VCC_PMC_V,V,0.8788
1132.229,tail,VCC_PMC_I,A,0.152
1132.229,tail,VCC_PMC,W,0.1328
1132.229,tail,VCC_PSFP_V,V,0.8813
1132.229,tail,VCC_PSFP_I,A,0.1904
1132.229,tail,VCC_PSFP,W,0.1679
1132.229,tail,VCC_PSLP_CPM5_V,V,0.8788
1132.229,tail,VCC_PSLP_CPM5_I,A,1.9596
1132.229,tail,VCC_PSLP_CPM5,W,1.7259
1132.279,tail,VCC1V1_LP4_V,V,1.1025
1132.279,tail,VCC1V1_LP4_I,A,1.09
1132.279,tail,VCC1V1_LP4,W,1.1953
1132.279,tail,VCCAUX_V,V,1.5037
1132.279,tail,VCCAUX_I,A,0.7575
1132.279,tail,VCCAUX,W,1.1414
1132.279,tail,VCCAUX_PMC_V,V,1.5037
1132.279,tail,VCCAUX_PMC_I,A,0.088
1132.279,tail,VCCAUX_PMC,W,0.132
1132.781,tail,VCCINT_V,V,0.805
1132.781,tail,VCCINT_I,A,5.4252
1132.781,tail,VCCINT,W,4.3948
1132.831,tail,VCC_SOC_V,V,0.8062
1132.831,tail,VCC_SOC_I,A,3.9202
1132.831,tail,VCC_SOC,W,3.1473
1132.831,tail,VCC_PMC_V,V,0.8775
1132.831,tail,VCC_PMC_I,A,0.152
1132.831,tail,VCC_PMC,W,0.1328
1132.831,tail,VCC_PSFP_V,V,0.8813
1132.831,tail,VCC_PSFP_I,A,0.19
1132.831,tail,VCC_PSFP,W,0.1679
1132.831,tail,VCC_PSLP_CPM5_V,V,0.8775
1132.831,tail,VCC_PSLP_CPM5_I,A,1.9596
1132.831,tail,VCC_PSLP_CPM5,W,1.7167
1132.881,tail,VCC1V1_LP4_V,V,1.1025
1132.881,tail,VCC1V1_LP4_I,A,1.09
1132.881,tail,VCC1V1_LP4,W,1.2032
1132.881,tail,VCCAUX_V,V,1.5025
1132.881,tail,VCCAUX_I,A,0.759
1132.881,tail,VCCAUX,W,1.1414
1132.881,tail,VCCAUX_PMC_V,V,1.5025
1132.881,tail,VCCAUX_PMC_I,A,0.088
1132.881,tail,VCCAUX_PMC,W,0.132
1133.383,tail,VCCINT_V,V,0.805
1133.383,tail,VCCINT_I,A,4.4486
1133.383,tail,VCCINT,W,3.5403
1133.383,tail,VCC_SOC_V,V,0.8062
1133.383,tail,VCC_SOC_I,A,3.9248
1133.433,tail,VCC_SOC,W,3.1473
1133.433,tail,VCC_PMC_V,V,0.8775
1133.433,tail,VCC_PMC_I,A,0.152
1133.433,tail,VCC_PMC,W,0.1328
1133.433,tail,VCC_PSFP_V,V,0.8813
1133.433,tail,VCC_PSFP_I,A,0.19
1133.433,tail,VCC_PSFP,W,0.1679
1133.433,tail,VCC_PSLP_CPM5_V,V,0.8788
1133.433,tail,VCC_PSLP_CPM5_I,A,1.9599
1133.433,tail,VCC_PSLP_CPM5,W,1.7213
1133.433,tail,VCC1V1_LP4_V,V,1.1013
1133.483,tail,VCC1V1_LP4_I,A,1.09
1133.483,tail,VCC1V1_LP4,W,1.2032
1133.483,tail,VCCAUX_V,V,1.5037
1133.483,tail,VCCAUX_I,A,0.7595
1133.483,tail,VCCAUX,W,1.1445
1133.483,tail,VCCAUX_PMC_V,V,1.5037
1133.483,tail,VCCAUX_PMC_I,A,0.088
1133.483,tail,VCCAUX_PMC,W,0.132
1133.985,tail,VCCINT_V,V,0.805
1133.985,tail,VCCINT_I,A,4.7513
1134.035,tail,VCCINT,W,3.7845
1134.035,tail,VCC_SOC_V,V,0.8062
1134.035,tail,VCC_SOC_I,A,3.9248
1134.035,tail,VCC_SOC,W,3.1473
1134.035,tail,VCC_PMC_V,V,0.8788
1134.035,tail,VCC_PMC_I,A,0.152
1134.035,tail,VCC_PMC,W,0.1336
1134.035,tail,VCC_PSFP_V,V,0.8813
1134.035,tail,VCC_PSFP_I,A,0.192
1134.035,tail,VCC_PSFP,W,0.1679
1134.035,tail,VCC_PSLP_CPM5_V,V,0.8788
1134.085,tail,VCC_PSLP_CPM5_I,A,1.9599
1134.085,tail,VCC_PSLP_CPM5,W,1.7259
1134.085,tail,VCC1V1_LP4_V,V,1.1025
1134.085,tail,VCC1V1_LP4_I,A,1.095
1134.085,tail,VCC1V1_LP4,W,1.2032
1134.085,tail,VCCAUX_V,V,1.5037
1134.085,tail,VCCAUX_I,A,0.758
1134.085,tail,VCCAUX,W,1.1414
1134.085,tail,VCCAUX_PMC_V,V,1.5025
1134.085,tail,VCCAUX_PMC_I,A,0.088
1134.085,tail,VCCAUX_PMC,W,0.132
1134.586,tail,VCCINT_V,V,0.805
1134.586,tail,VCCINT_I,A,4.8734
1134.586,tail,VCCINT,W,3.9065
1134.637,tail,VCC_SOC_V,V,0.8062
1134.637,tail,VCC_SOC_I,A,3.9301
1134.637,tail,VCC_SOC,W,3.1664
1134.637,tail,VCC_PMC_V,V,0.8788
1134.637,tail,VCC_PMC_I,A,0.152
1134.637,tail,VCC_PMC,W,0.1336
1134.637,tail,VCC_PSFP_V,V,0.88
1134.637,tail,VCC_PSFP_I,A,0.19
1134.637,tail,VCC_PSFP,W,0.1679
1134.637,tail,VCC_PSLP_CPM5_V,V,0.8788
1134.637,tail,VCC_PSLP_CPM5_I,A,1.9596
1134.637,tail,VCC_PSLP_CPM5,W,1.7259
1134.687,tail,VCC1V1_LP4_V,V,1.1013
1134.687,tail,VCC1V1_LP4_I,A,1.09
1134.687,tail,VCC1V1_LP4,W,1.2032
1134.687,tail,VCCAUX_V,V,1.5037
1134.687,tail,VCCAUX_I,A,0.7575
1134.687,tail,VCCAUX,W,1.1414
1134.687,tail,VCCAUX_PMC_V,V,1.5037
1134.687,tail,VCCAUX_PMC_I,A,0.0875
1134.687,tail,VCCAUX_PMC,W,0.132
1135.238,tail,VCCINT_V,V,0.8062
1135.238,tail,VCCINT_I,A,4.6976
1135.238,tail,VCCINT,W,3.7845
1135.238,tail,VCC_SOC_V,V,0.8062
1135.238,tail,VCC_SOC_I,A,3.9202
1135.238,tail,VCC_SOC,W,3.1473
1135.238,tail,VCC_PMC_V,V,0.8775
1135.238,tail,VCC_PMC_I,A,0.152
1135.238,tail,VCC_PMC,W,0.1336
1135.238,tail,VCC_PSFP_V,V,0.88
1135.238,tail,VCC_PSFP_I,A,0.1904
1135.238,tail,VCC_PSFP,W,0.1679
1135.238,tail,VCC_PSLP_CPM5_V,V,0.8788
1135.238,tail,VCC_PSLP_CPM5_I,A,1.9599
1135.238,tail,VCC_PSLP_CPM5,W,1.7259
1135.289,tail,VCC1V1_LP4_V,V,1.1025
1135.289,tail,VCC1V1_LP4_I,A,1.09
1135.289,tail,VCC1V1_LP4,W,1.2032
1135.289,tail,VCCAUX_V,V,1.5037
1135.289,tail,VCCAUX_I,A,0.758
1135.289,tail,VCCAUX,W,1.1414
1135.289,tail,VCCAUX_PMC_V,V,1.5025
1135.289,tail,VCCAUX_PMC_I,A,0.088
1135.289,tail,VCCAUX_PMC,W,0.132
1135.840,tail,VCCINT_V,V,0.8062
1135.840,tail,VCCINT_I,A,4.5511
1135.840,tail,VCCINT,W,3.7845
1135.840,tail,VCC_SOC_V,V,0.8062
1135.840,tail,VCC_SOC_I,A,3.9248
1135.840,tail,VCC_SOC,W,3.1473
1135.840,tail,VCC_PMC_V,V,0.8775
1135.840,tail,VCC_PMC_I,A,0.152
1135.840,tail,VCC_PMC,W,0.1336
1135.840,tail,VCC_PSFP_V,V,0.8813
1135.840,tail,VCC_PSFP_I,A,0.19
1135.840,tail,VCC_PSFP,W,0.1679
1135.890,tail,VCC_PSLP_CPM5_V,V,0.8788
1135.890,tail,VCC_PSLP_CPM5_I,A,1.9596
1135.890,tail,VCC_PSLP_CPM5,W,1.7259
1135.890,tail,VCC1V1_LP4_V,V,1.1025
1135.890,tail,VCC1V1_LP4_I,A,1.09
1135.890,tail,VCC1V1_LP4,W,1.2032
1135.890,tail,VCCAUX_V,V,1.5025
1135.890,tail,VCCAUX_I,A,0.7575
1135.890,tail,VCCAUX,W,1.1414
1135.890,tail,VCCAUX_PMC_V,V,1.5025
1135.890,tail,VCCAUX_PMC_I,A,0.088
1135.890,tail,VCCAUX_PMC,W,0.132
1136.392,tail,VCCINT_V,V,0.805
1136.392,tail,VCCINT_I,A,4.6488
1136.442,tail,VCCINT,W,3.7845
1136.442,tail,VCC_SOC_V,V,0.8062
1136.442,tail,VCC_SOC_I,A,3.9248
1136.442,tail,VCC_SOC,W,3.1473
1136.442,tail,VCC_PMC_V,V,0.8788
1136.442,tail,VCC_PMC_I,A,0.152
1136.442,tail,VCC_PMC,W,0.1328
1136.442,tail,VCC_PSFP_V,V,0.88
1136.442,tail,VCC_PSFP_I,A,0.19
1136.442,tail,VCC_PSFP,W,0.1679
1136.442,tail,VCC_PSLP_CPM5_V,V,0.8788
1136.492,tail,VCC_PSLP_CPM5_I,A,1.9599
1136.492,tail,VCC_PSLP_CPM5,W,1.7213
1136.492,tail,VCC1V1_LP4_V,V,1.1025
1136.492,tail,VCC1V1_LP4_I,A,1.09
1136.492,tail,VCC1V1_LP4,W,1.1953
1136.492,tail,VCCAUX_V,V,1.5037
1136.492,tail,VCCAUX_I,A,0.759
1136.492,tail,VCCAUX,W,1.1414
1136.492,tail,VCCAUX_PMC_V,V,1.5037
1136.492,tail,VCCAUX_PMC_I,A,0.088
1136.492,tail,VCCAUX_PMC,W,0.132
1137.043,tail,VCCINT_V,V,0.805
1137.043,tail,VCCINT_I,A,5.0492
1137.043,tail,VCCINT,W,3.5403
1137.043,tail,VCC_SOC_V,V,0.805
1137.043,tail,VCC_SOC_I,A,3.9248
1137.043,tail,VCC_SOC,W,3.1473
1137.043,tail,VCC_PMC_V,V,0.8788
1137.043,tail,VCC_PMC_I,A,0.152
1137.043,tail,VCC_PMC,W,0.1328
1137.043,tail,VCC_PSFP_V,V,0.8813
1137.093,tail,VCC_PSFP_I,A,0.19
1137.093,tail,VCC_PSFP,W,0.1648
1137.093,tail,VCC_PSLP_CPM5_V,V,0.8775
1137.093,tail,VCC_PSLP_CPM5_I,A,1.9596
1137.093,tail,VCC_PSLP_CPM5,W,1.7167
1137.093,tail,VCC1V1_LP4_V,V,1.1013
1137.093,tail,VCC1V1_LP4_I,A,1.09
1137.093,tail,VCC1V1_LP4,W,1.2032
1137.093,tail,VCCAUX_V,V,1.5037
1137.093,tail,VCCAUX_I,A,0.7595
1137.093,tail,VCCAUX,W,1.1414
1137.093,tail,VCCAUX_PMC_V,V,1.5037
1137.143,tail,VCCAUX_PMC_I,A,0.0875
1137.144,tail,VCCAUX_PMC,W,0.132
1137.645,tail,VCCINT_V,V,0.805
1137.645,tail,VCCINT_I,A,4.6488
1137.645,tail,VCCINT,W,3.6624
1137.645,tail,VCC_SOC_V,V,0.8062
1137.645,tail,VCC_SOC_I,A,3.9248
1137.645,tail,VCC_SOC,W,3.1473
1137.645,tail,VCC_PMC_V,V,0.8775
1137.645,tail,VCC_PMC_I,A,0.152
1137.645,tail,VCC_PMC,W,0.1336
1137.645,tail,VCC_PSFP_V,V,0.8813
1137.645,tail,VCC_PSFP_I,A,0.19
1137.645,tail,VCC_PSFP,W,0.1648
1137.695,tail,VCC_PSLP_CPM5_V,V,0.8788
1137.695,tail,VCC_PSLP_CPM5_I,A,1.9599
1137.695,tail,VCC_PSLP_CPM5,W,1.7259
1137.695,tail,VCC1V1_LP4_V,V,1.1025
1137.695,tail,VCC1V1_LP4_I,A,1.09
1137.695,tail,VCC1V1_LP4,W,1.2032
1137.695,tail,VCCAUX_V,V,1.5037
1137.695,tail,VCCAUX_I,A,0.759
1137.695,tail,VCCAUX,W,1.1414
1137.695,tail,VCCAUX_PMC_V,V,1.5025
1137.695,tail,VCCAUX_PMC_I,A,0.0875
1137.695,tail,VCCAUX_PMC,W,0.132
1138.246,tail,VCCINT_V,V,0.805
1138.246,tail,VCCINT_I,A,4.9271
1138.246,tail,VCCINT,W,4.0286
1138.246,tail,VCC_SOC_V,V,0.8062
1138.246,tail,VCC_SOC_I,A,3.9202
1138.246,tail,VCC_SOC,W,3.1473
1138.246,tail,VCC_PMC_V,V,0.8775
1138.246,tail,VCC_PMC_I,A,0.152
1138.246,tail,VCC_PMC,W,0.1336
1138.246,tail,VCC_PSFP_V,V,0.8813
1138.246,tail,VCC_PSFP_I,A,0.1904
1138.246,tail,VCC_PSFP,W,0.1679
1138.246,tail,VCC_PSLP_CPM5_V,V,0.8788
1138.296,tail,VCC_PSLP_CPM5_I,A,1.9599
1138.296,tail,VCC_PSLP_CPM5,W,1.7213
1138.296,tail,VCC1V1_LP4_V,V,1.1025
1138.296,tail,VCC1V1_LP4_I,A,1.09
1138.296,tail,VCC1V1_LP4,W,1.1953
1138.296,tail,VCCAUX_V,V,1.5037
1138.296,tail,VCCAUX_I,A,0.7575
1138.296,tail,VCCAUX,W,1.1414
1138.296,tail,VCCAUX_PMC_V,V,1.5025
1138.296,tail,VCCAUX_PMC_I,A,0.088
1138.296,tail,VCCAUX_PMC,W,0.132
1138.847,tail,VCCINT_V,V,0.8062
1138.847,tail,VCCINT_I,A,5.0492
1138.847,tail,VCCINT,W,4.0286
1138.847,tail,VCC_SOC_V,V,0.8062
1138.847,tail,VCC_SOC_I,A,3.9347
1138.847,tail,VCC_SOC,W,3.1664
1138.847,tail,VCC_PMC_V,V,0.8788
1138.847,tail,VCC_PMC_I,A,0.152
1138.847,tail,VCC_PMC,W,0.1328
1138.847,tail,VCC_PSFP_V,V,0.8813
1138.847,tail,VCC_PSFP_I,A,0.1904
1138.897,tail,VCC_PSFP,W,0.1679
1138.897,tail,VCC_PSLP_CPM5_V,V,0.8775
1138.897,tail,VCC_PSLP_CPM5_I,A,1.9599
1138.897,tail,VCC_PSLP_CPM5,W,1.7213
1138.897,tail,VCC1V1_LP4_V,V,1.1025
1138.897,tail,VCC1V1_LP4_I,A,1.09
1138.897,tail,VCC1V1_LP4,W,1.2032
1138.897,tail,VCCAUX_V,V,1.5037
1138.897,tail,VCCAUX_I,A,0.757
1138.897,tail,VCCAUX,W,1.1414
1138.897,tail,VCCAUX_PMC_V,V,1.5037
1138.897,tail,VCCAUX_PMC_I,A,0.088
1138.947,tail,VCCAUX_PMC,W,0.132
1139.448,tail,VCCINT_V,V,0.805
1139.448,tail,VCCINT_I,A,4.8002
1139.448,tail,VCCINT,W,3.9065
1139.448,tail,VCC_SOC_V,V,0.8062
1139.448,tail,VCC_SOC_I,A,3.9347
1139.448,tail,VCC_SOC,W,3.1664
1139.448,tail,VCC_PMC_V,V,0.8775
1139.448,tail,VCC_PMC_I,A,0.152
1139.448,tail,VCC_PMC,W,0.1328
1139.448,tail,VCC_PSFP_V,V,0.88
1139.448,tail,VCC_PSFP_I,A,0.1904
1139.448,tail,VCC_PSFP,W,0.1709
1139.498,tail,VCC_PSLP_CPM5_V,V,0.8788
1139.498,tail,VCC_PSLP_CPM5_I,A,1.9599
1139.498,tail,VCC_PSLP_CPM5,W,1.7259
1139.498,tail,VCC1V1_LP4_V,V,1.1025
1139.498,tail,VCC1V1_LP4_I,A,1.09
1139.498,tail,VCC1V1_LP4,W,1.1953
1139.498,tail,VCCAUX_V,V,1.5037
1139.498,tail,VCCAUX_I,A,0.757
1139.498,tail,VCCAUX,W,1.1414
1139.498,tail,VCCAUX_PMC_V,V,1.5037
1139.498,tail,VCCAUX_PMC_I,A,0.088
1139.498,tail,VCCAUX_PMC,W,0.132
1140.049,tail,VCCINT_V,V,0.805
1140.049,tail,VCCINT_I,A,4.3021
1140.049,tail,VCCINT,W,3.4182
1140.049,tail,VCC_SOC_V,V,0.805
1140.049,tail,VCC_SOC_I,A,3.9202
1140.049,tail,VCC_SOC,W,3.1473
1140.049,tail,VCC_PMC_V,V,0.8775
1140.049,tail,VCC_PMC_I,A,0.152
1140.049,tail,VCC_PMC,W,0.1336
1140.049,tail,VCC_PSFP_V,V,0.8813
1140.100,tail,VCC_PSFP_I,A,0.1965
1140.100,tail,VCC_PSFP,W,0.174
1140.100,tail,VCC_PSLP_CPM5_V,V,0.8775
1140.100,tail,VCC_PSLP_CPM5_I,A,1.9599
1140.100,tail,VCC_PSLP_CPM5,W,1.7213
1140.100,tail,VCC1V1_LP4_V,V,1.1013
1140.100,tail,VCC1V1_LP4_I,A,1.09
1140.100,tail,VCC1V1_LP4,W,1.2032
1140.100,tail,VCCAUX_V,V,1.5037
1140.100,tail,VCCAUX_I,A,0.758
1140.100,tail,VCCAUX,W,1.1445
1140.100,tail,VCCAUX_PMC_V,V,1.5025
1140.150,tail,VCCAUX_PMC_I,A,0.088
1140.150,tail,VCCAUX_PMC,W,0.132
1140.651,tail,VCCINT_V,V,0.805
1140.651,tail,VCCINT_I,A,4.6976
1140.651,tail,VCCINT,W,3.7845
1140.651,tail,VCC_SOC_V,V,0.8062
1140.651,tail,VCC_SOC_I,A,3.9347
1140.651,tail,VCC_SOC,W,3.1664
1140.651,tail,VCC_PMC_V,V,0.8775
1140.651,tail,VCC_PMC_I,A,0.152
1140.651,tail,VCC_PMC,W,0.1328
1140.651,tail,VCC_PSFP_V,V,0.8813
1140.651,tail,VCC_PSFP_I,A,0.1904
1140.651,tail,VCC_PSFP,W,0.1709
1140.701,tail,VCC_PSLP_CPM5_V,V,0.8788
1140.701,tail,VCC_PSLP_CPM5_I,A,1.9599
1140.701,tail,VCC_PSLP_CPM5,W,1.7213
1140.701,tail,VCC1V1_LP4_V,V,1.1025
1140.701,tail,VCC1V1_LP4_I,A,1.09
1140.701,tail,VCC1V1_LP4,W,1.2032
1140.701,tail,VCCAUX_V,V,1.5037
1140.701,tail,VCCAUX_I,A,0.758
1140.701,tail,VCCAUX,W,1.1414
1140.701,tail,VCCAUX_PMC_V,V,1.5025
1140.701,tail,VCCAUX_PMC_I,A,0.088
1140.701,tail,VCCAUX_PMC,W,0.132
1141.252,tail,VCCINT_V,V,0.8062
1141.252,tail,VCCINT_I,A,4.4241
1141.252,tail,VCCINT,W,3.5403
1141.252,tail,VCC_SOC_V,V,0.8062
1141.252,tail,VCC_SOC_I,A,3.9301
1141.252,tail,VCC_SOC,W,3.1473
1141.252,tail,VCC_PMC_V,V,0.8775
1141.252,tail,VCC_PMC_I,A,0.152
1141.252,tail,VCC_PMC,W,0.1328
1141.303,tail,VCC_PSFP_V,V,0.88
